full_name,first_name,last_name,height
Joseph ARMSTRONG,Joseph,ARMSTRONG,186.1501915763164
Mathew HAY,Mathew,HAY,184.9648655162078
Clarence DIAZ,Clarence,DIAZ,182.95955698285934
Charlie CASADONTE,Charlie,CASADONTE,175.98305303067718
Amir THOMAS,Amir,THOMAS,166.06215805574595
Rex JONES,Rex,JONES,170.01005577927447
Carl GORLEWSKI,Carl,GORLEWSKI,168.50343251633538
Dale STACKHOUSE,Dale,STACKHOUSE,177.82338546320213
Ethan DAWES,Ethan,DAWES,168.6053856333332
Jason PAVONE,Jason,PAVONE,175.89486205011266
Michael BARAKA,Michael,BARAKA,179.64791737938722
Charley JOHNSON,Charley,JOHNSON,186.78804540571878
Andrew GARCIA,Andrew,GARCIA,172.38762766147798
Tate SNYDER,Tate,SNYDER,182.83807155552188
Anthony MCMANNIS,Anthony,MCMANNIS,185.38468643683382
Eugene SMITH,Eugene,SMITH,178.11469215071293
Eddy KUKAL,Eddy,KUKAL,180.22051421318514
Matthew NEESE,Matthew,NEESE,186.18182079171027
Christopher ABRAMS,Christopher,ABRAMS,170.177766683949
Courtney CHRISTENSON,Courtney,CHRISTENSON,173.96365160390786
Joseph TORRES,Joseph,TORRES,178.87426772075148
Timothy QUIROGA,Timothy,QUIROGA,190.43312724149322
Richard ANDERSON,Richard,ANDERSON,164.90242182056497
Jeremy FORD,Jeremy,FORD,166.2286481839309
Willis CASTER,Willis,CASTER,187.34345510381888
Joe BROWN,Joe,BROWN,190.72777242388966
Dale EVERS,Dale,EVERS,175.30062189915697
Ralph COLLINS,Ralph,COLLINS,172.9839756012782
Lawrence BIEGEL,Lawrence,BIEGEL,168.32529735794088
Kevin MEROLA,Kevin,MEROLA,182.0138915082871
Aaron BANAS,Aaron,BANAS,169.74634257319138
Carlos HARNED,Carlos,HARNED,177.8479254308812
Carlos NGUYEN,Carlos,NGUYEN,182.74985921827968
Henry PERRY,Henry,PERRY,157.05499985951508
Ryan ODONNELL,Ryan,ODONNELL,175.3541993557252
Nicholas ROMANO,Nicholas,ROMANO,171.956245291516
George STEVENS,George,STEVENS,187.5364193777
Kenneth CONNER,Kenneth,CONNER,171.6717643703475
Dewayne SELF,Dewayne,SELF,175.20930479322294
Arthur CLAY,Arthur,CLAY,173.8785078331131
Richard VAZQUEZ,Richard,VAZQUEZ,175.6238043790311
Jordan GONZALEZ,Jordan,GONZALEZ,177.8992632831816
Frederick NELSON,Frederick,NELSON,171.0079409874665
Gerald JONES,Gerald,JONES,175.95585356120816
Ernest ADAMS,Ernest,ADAMS,192.96369900924884
Donovan GHOLSON,Donovan,GHOLSON,168.39478233136572
William ALBERS,William,ALBERS,174.42247626717105
Leo KITCHEN,Leo,KITCHEN,172.67423890038424
John FERRER,John,FERRER,173.68874173693115
Fred CAMACHO,Fred,CAMACHO,174.51301355038044
Michael MANN,Michael,MANN,164.57708250131037
Willie KIVI,Willie,KIVI,183.83203181605
George CALAHAN,George,CALAHAN,181.00980150540676
Gerald MEZA,Gerald,MEZA,185.2185875880652
Daniel MUNOZ,Daniel,MUNOZ,166.66056270614249
Colin GIANGROSSO,Colin,GIANGROSSO,178.14881314361259
Alfred ROBERTS,Alfred,ROBERTS,179.5422391312248
Henry BARNARD,Henry,BARNARD,171.1787910029726
Marcus NORFLEET,Marcus,NORFLEET,178.09280026755584
Ruben ROGERS,Ruben,ROGERS,170.6065018680795
Sheldon JACKSON,Sheldon,JACKSON,186.45627670622875
Calvin YOUNG,Calvin,YOUNG,169.90523180624942
Caleb GREELEY,Caleb,GREELEY,194.26914486032405
David DORMAN,David,DORMAN,166.50160720768173
Bert ROBILLARD,Bert,ROBILLARD,181.098731661971
Charlie JENNINGS,Charlie,JENNINGS,179.49354667530662
David MILLER,David,MILLER,183.67436219382387
James JOHNSTON,James,JOHNSTON,187.64994595728112
Rene PECHA,Rene,PECHA,184.77993920009652
Dalton RODE,Dalton,RODE,181.6863993653621
Jesse KYLLO,Jesse,KYLLO,174.45671886170607
Milton EGGE,Milton,EGGE,174.74867983967556
Timothy SANDERS,Timothy,SANDERS,176.69389133602536
Floyd WHITE,Floyd,WHITE,179.90633182355396
Wesley EAMES,Wesley,EAMES,173.9751896511436
Willie ROGERS,Willie,ROGERS,180.33973038221745
Douglas ODOM,Douglas,ODOM,188.0737951009338
Philip DRISCOLL,Philip,DRISCOLL,179.64079498148348
George ELLIOTT,George,ELLIOTT,184.83522405614445
Donald TROTTER,Donald,TROTTER,179.36482353801418
Robert ESTES,Robert,ESTES,185.19064957674618
Jacob LAIRD,Jacob,LAIRD,177.67632059868592
Leamon CURRY,Leamon,CURRY,185.69697669490156
William THOMAS,William,THOMAS,164.2562623617907
James HUBBARD,James,HUBBARD,168.7339651903293
Charles COOPER,Charles,COOPER,165.932949789539
Benjamin BOGGUS,Benjamin,BOGGUS,166.4853086319336
Charles WHITE,Charles,WHITE,186.79378258865563
Bryan GRAHAM,Bryan,GRAHAM,186.92180552156245
Sammy SALEM,Sammy,SALEM,175.11495009186984
Marshall JACKSON,Marshall,JACKSON,164.19001655344144
Timothy GONZALEZ,Timothy,GONZALEZ,183.5007686158438
Charles GALLANT,Charles,GALLANT,188.14463391391246
Jason WOODE,Jason,WOODE,183.56734771828545
Harold MARTIN,Harold,MARTIN,182.99276825171307
Edd MILLER,Edd,MILLER,175.28476323639322
Patrick YAN,Patrick,YAN,168.47812086180747
William HAHN,William,HAHN,169.34258378434748
Gregory RIEDEL,Gregory,RIEDEL,169.202429059954
Gregory BYRD,Gregory,BYRD,182.55238590212127
John HAINES,John,HAINES,164.84805728657315
Robert BRUNNER,Robert,BRUNNER,176.3989219091138
Nathan SYLVESTER,Nathan,SYLVESTER,178.31078388692362
Joseph LOFTON,Joseph,LOFTON,175.0290679066229
Donald ELLIOTT,Donald,ELLIOTT,167.9941913282523
Jesse HUTT,Jesse,HUTT,162.42904925706603
Louis MCBRIDE,Louis,MCBRIDE,187.48144731681515
Wendell LARMER,Wendell,LARMER,191.72876678224105
Lee CONNER,Lee,CONNER,178.00066845103464
David COWLEY,David,COWLEY,182.23643504954893
Duwayne MOORE,Duwayne,MOORE,179.12337136028938
Christian JONES,Christian,JONES,172.87011826819275
Maxwell SAADI,Maxwell,SAADI,174.75716669299274
Gregory LAKE,Gregory,LAKE,174.3703121015176
James SALEH,James,SALEH,177.35223776115566
Paul HOLFORD,Paul,HOLFORD,181.07941234534877
Randy WOODARD,Randy,WOODARD,178.19219794206717
Michael BAGBY,Michael,BAGBY,169.93930018306497
William HEINZ,William,HEINZ,182.21478729923447
Kenneth BLECHA,Kenneth,BLECHA,172.33820349466583
Robert SAWICKY,Robert,SAWICKY,179.524971617224
Dewey EARL,Dewey,EARL,180.3861349939357
Micah MILLER,Micah,MILLER,175.4456518294017
William MCCORMICK,William,MCCORMICK,171.61065491731037
Cristian VU,Cristian,VU,197.40263395959354
Jose JOHNSON,Jose,JOHNSON,180.5162186802708
Ed DICKERSON,Ed,DICKERSON,170.056793226372
William WAR,William,WAR,169.28233412321438
William CANDELARIA,William,CANDELARIA,173.15522764987722
David MCCRARY,David,MCCRARY,169.7901740300383
Melvin RIDLEY,Melvin,RIDLEY,176.64751858622103
Henry BUBA,Henry,BUBA,178.06179490297626
Joseph MCWILLIAMS,Joseph,MCWILLIAMS,178.28940593189444
Roderick KRUEGER,Roderick,KRUEGER,191.23810406194752
Frank VALADEZ,Frank,VALADEZ,178.83786405077964
Hubert OBERMEYER,Hubert,OBERMEYER,182.6449872030579
William REYES,William,REYES,190.0927891292936
David HARTZ,David,HARTZ,171.22576192930003
John COREA,John,COREA,181.39220992080075
James HICKLING,James,HICKLING,176.964358017173
Jay HODGES,Jay,HODGES,182.60700094679748
Elijah REED,Elijah,REED,185.08852109241724
Warren LESKO,Warren,LESKO,175.00255508755743
Jonathan PARKER,Jonathan,PARKER,180.00705764103824
Brian LEIGH,Brian,LEIGH,168.24744668771788
Joseph DIEBEL,Joseph,DIEBEL,179.45168463989404
Joshua ACOSTA,Joshua,ACOSTA,191.66780059568842
John BRANNEN,John,BRANNEN,179.80653707944325
Christian OLKOWSKI,Christian,OLKOWSKI,172.93150202333845
Frank GRANZOW,Frank,GRANZOW,189.4745868251809
Joseph DELEO,Joseph,DELEO,169.25173665992148
Walter DILLINGER,Walter,DILLINGER,165.6586132141462
Eli MEDINA,Eli,MEDINA,171.31327399642865
William COLLINS,William,COLLINS,184.6327815974001
Edwin OGDEN,Edwin,OGDEN,173.39672115256423
Omer MCHUGH,Omer,MCHUGH,178.6124109297311
Peter BERRY,Peter,BERRY,183.81730805035048
Andy LEE,Andy,LEE,183.3102300949905
Sidney SELLARS,Sidney,SELLARS,177.14010929525102
Robert DAVIDSON,Robert,DAVIDSON,186.72204315101362
Henry SMITH,Henry,SMITH,177.5651539637531
Raymond DATU,Raymond,DATU,188.18867723490473
Frederic FRIEND,Frederic,FRIEND,187.70890980922871
Vernon CAVAZOS,Vernon,CAVAZOS,169.77042870759797
Noah GARDINEER,Noah,GARDINEER,170.02519213797248
Buddy RAMIREZ,Buddy,RAMIREZ,182.54023509324554
Frank BREEN,Frank,BREEN,182.54773239739598
Jose CHIANG,Jose,CHIANG,181.3090022010611
John SUBLETTE,John,SUBLETTE,177.80991395322505
Jeffrey BELLOLI,Jeffrey,BELLOLI,187.21145532861945
George ECCLESTON,George,ECCLESTON,191.72061914337402
Mark SHTEYN,Mark,SHTEYN,158.52016719559091
Seth HICKS,Seth,HICKS,161.85054016329096
Mark SHIRLEY,Mark,SHIRLEY,188.46383554231875
Walter PARKER,Walter,PARKER,174.14077781991796
Marvin GRIFFITH,Marvin,GRIFFITH,180.3790123871185
Ruby ZIOLKOWSKI,Ruby,ZIOLKOWSKI,181.85057338657222
Paul MILLER,Paul,MILLER,177.20002217503
James GRIDLEY,James,GRIDLEY,171.15921897294587
Victor BELTZ,Victor,BELTZ,186.2187998724027
Donald MEADOWS,Donald,MEADOWS,176.97130614555283
Kirby DURKEE,Kirby,DURKEE,176.20141051806476
William MONTANEZ,William,MONTANEZ,181.91980071148788
Harold JONES,Harold,JONES,175.93510458449524
Brennan CREEL,Brennan,CREEL,173.7456005901963
Kyle DOMINGUEZ,Kyle,DOMINGUEZ,177.89601747507174
Edward TURNER,Edward,TURNER,172.32456691823742
Todd COOPER,Todd,COOPER,172.2100900898442
Kenneth WILSON,Kenneth,WILSON,177.82577410164734
Donald COTTON,Donald,COTTON,171.82293501929695
Charlie PEREZ,Charlie,PEREZ,181.04071226532284
Craig ROEBUCK,Craig,ROEBUCK,165.1950984864657
Louis PAYNE,Louis,PAYNE,186.54359022505844
Kenneth BAUER,Kenneth,BAUER,181.4781767216246
Edmond BAILEY,Edmond,BAILEY,181.66992106283024
Andrew SAKUMA,Andrew,SAKUMA,172.72584775484086
James HERNANDEZ,James,HERNANDEZ,176.46704607487635
Michael TORRES,Michael,TORRES,185.96632211912114
John WISNIEWSKI,John,WISNIEWSKI,167.87500437681894
Charles REYES,Charles,REYES,189.33206790428562
Victor KENNEDY,Victor,KENNEDY,167.9352072713449
Albert NELSON,Albert,NELSON,180.78719771175665
Robert DROUIN,Robert,DROUIN,173.76354110229255
Johnny DELACRUZ,Johnny,DELACRUZ,187.4598386397795
Walter MYERS,Walter,MYERS,183.99745960396004
John WILLIAMS,John,WILLIAMS,184.81303610135902
Joe MARCH,Joe,MARCH,195.63964646682916
Michael BRUNI,Michael,BRUNI,171.13952801388837
George MASTROIANNI,George,MASTROIANNI,178.46631014459052
John ADAMS,John,ADAMS,168.0491925510293
David FOWLER,David,FOWLER,175.25688434314918
Frank STONE,Frank,STONE,191.6948762366695
Jeffrey VO,Jeffrey,VO,168.95486435739448
Lee HENDERSON,Lee,HENDERSON,183.12216949833484
William WRIGHT,William,WRIGHT,167.72949182905518
David LITSINGER,David,LITSINGER,195.84970905598638
Booker SANVILLE,Booker,SANVILLE,187.5129748518834
Micheal LOAR,Micheal,LOAR,192.20490352654562
Lloyd LEAL,Lloyd,LEAL,184.43738546195578
James SIMPSON,James,SIMPSON,187.36510362117158
Collin GRAHAM,Collin,GRAHAM,181.15668305859924
Julius LORENZ,Julius,LORENZ,170.89485941144127
Clark GONZALEZ,Clark,GONZALEZ,187.91806279394282
David THAYER,David,THAYER,177.47385986046893
James HEINRICH,James,HEINRICH,184.29444451912897
Jacob HOARD,Jacob,HOARD,186.091103434064
Brian VALENTIN,Brian,VALENTIN,179.0127868806143
Steven BASS,Steven,BASS,170.07012501613917
Douglas COFFEY,Douglas,COFFEY,185.18196772506968
Angelo SKINNER,Angelo,SKINNER,168.50993653606434
John SEEGERS,John,SEEGERS,182.4092704751798
George PATRICK,George,PATRICK,174.58824743093626
Bruce KRUKOWSKI,Bruce,KRUKOWSKI,184.79412046602263
Dennis CONNELLY,Dennis,CONNELLY,168.80559381034158
Kevin IBARRA,Kevin,IBARRA,186.14200427262423
Marc BRADFORD,Marc,BRADFORD,176.93264696578976
Joseph QUINTERO,Joseph,QUINTERO,175.67855344731234
James DORFMAN,James,DORFMAN,186.66700604588263
Justin COATES,Justin,COATES,176.43123870008452
Charlie HERNANDEZ,Charlie,HERNANDEZ,182.6209253072614
Philip BEAN,Philip,BEAN,183.63141503313926
Willie HAUG,Willie,HAUG,173.5391529376188
Samuel HIGGINS,Samuel,HIGGINS,175.25418325075967
Arthur SHIU,Arthur,SHIU,179.20304591969264
Gary HARRIS,Gary,HARRIS,168.46669747671285
Robert SCOTT,Robert,SCOTT,185.78794427995177
Reuben SOSA,Reuben,SOSA,194.19851917049346
Brian BRADY,Brian,BRADY,185.3029291793515
Griffin SANCHEZ,Griffin,SANCHEZ,185.66981692469517
Aaron FLORES,Aaron,FLORES,170.71741017090778
Michael ARNETT,Michael,ARNETT,191.4333096921523
Clyde CARR,Clyde,CARR,180.55744229959873
Harold MICHENER,Harold,MICHENER,189.67292251773418
Tyler FANNIN,Tyler,FANNIN,174.38363156829817
Daniel JENTRY,Daniel,JENTRY,176.1301602056484
Harry MALONEY,Harry,MALONEY,174.31690514292492
Matthew IBARRA,Matthew,IBARRA,185.24867056529203
Jason BAINES,Jason,BAINES,185.81041279220412
Joe WILLIAMS,Joe,WILLIAMS,173.55257121495885
Christopher WHITEHEAD,Christopher,WHITEHEAD,189.04170416563406
Ryan TORRANCE,Ryan,TORRANCE,175.90378747042828
Jesse BRANSON,Jesse,BRANSON,177.3798784549736
Francis VILLEGAS,Francis,VILLEGAS,180.6417190152173
Adam CALDERON,Adam,CALDERON,190.38701272154614
John ANGLIN,John,ANGLIN,174.2474384902167
William WILLIAMS,William,WILLIAMS,173.4980664574179
Bernard KING,Bernard,KING,180.25432108579625
Claude DALEY,Claude,DALEY,170.30136132450275
Jody BLUM,Jody,BLUM,190.07990138009134
George WEBSTER,George,WEBSTER,180.771487611295
Norris DOBSON,Norris,DOBSON,176.4241557617889
Dennis CRAIGO,Dennis,CRAIGO,168.21495548412742
Kermit MULLINS,Kermit,MULLINS,177.78750400739574
Willis CRUDUP,Willis,CRUDUP,177.78492850246604
George BARTELS,George,BARTELS,171.53091743402396
Jose THOMAS,Jose,THOMAS,187.96004528828783
Randy HOLLAND,Randy,HOLLAND,179.19440446988642
Fred JONES,Fred,JONES,168.833516051237
David DALY,David,DALY,176.80071051354884
Dan ALVAREZ,Dan,ALVAREZ,169.26172277034317
James CHADWICK,James,CHADWICK,181.93250728863734
Edward BROOKS,Edward,BROOKS,180.71307357839655
George STILES,George,STILES,181.56440627604496
Fabian MCCAUL,Fabian,MCCAUL,184.65516822523557
Darnell GALSTON,Darnell,GALSTON,186.47955763190222
Ed ARNOLD,Ed,ARNOLD,182.46447321209843
Bobby RICHMOND,Bobby,RICHMOND,175.83132805891302
William QUINTANA,William,QUINTANA,174.0605207549316
Jeremiah BATES,Jeremiah,BATES,193.51713469253937
John NEUMANN,John,NEUMANN,178.89786594403535
Michael GRENIER,Michael,GRENIER,181.28075035661496
Walter GUTIERREZ,Walter,GUTIERREZ,167.48915183878293
James GLENN,James,GLENN,182.69334932031637
William WARREN,William,WARREN,189.58566905112792
Daniel KENNEDY,Daniel,KENNEDY,177.19175401665018
Joseph PROUT,Joseph,PROUT,181.127736999364
William RENO,William,RENO,196.42776570048872
James FOX,James,FOX,176.62891103311807
Willie WUNDER,Willie,WUNDER,187.42181027175235
Richard SPOELSTRA,Richard,SPOELSTRA,187.37927751196025
Steven MILLER,Steven,MILLER,192.20936419900394
James FRICK,James,FRICK,192.3447270055346
Arthur BAREFOOT,Arthur,BAREFOOT,171.48366620256874
Gerald STEINFELD,Gerald,STEINFELD,171.5225487238055
James STEWART,James,STEWART,183.25381899560028
John GULLETTE,John,GULLETTE,173.0130521655259
Kenneth EDWARDS,Kenneth,EDWARDS,186.30436028600968
Aldo LEWIS,Aldo,LEWIS,176.50349367332794
Roger CHAKRAVARTY,Roger,CHAKRAVARTY,180.41490760232566
Alma LENTZ,Alma,LENTZ,175.25147668872987
Roman TROUTMAN,Roman,TROUTMAN,180.31604187791984
David CONCANNON,David,CONCANNON,187.12823625908428
Cory ROUSE,Cory,ROUSE,183.26434460867387
Henry JIMENEZ,Henry,JIMENEZ,193.39830003861073
Harry ERDMAN,Harry,ERDMAN,179.27139460535645
William MELLETTE,William,MELLETTE,182.2822319411579
Harry GREENE,Harry,GREENE,179.7498752363887
Stanley COOPER,Stanley,COOPER,170.54558819979556
Dennis SHEPHARD,Dennis,SHEPHARD,179.30600630387804
Frank PIERCE,Frank,PIERCE,169.34452613875743
George EXENDINE,George,EXENDINE,183.59983397601334
Jesse YRIGOLLEN,Jesse,YRIGOLLEN,173.88992834794774
Stephen FLINT,Stephen,FLINT,178.01112887907527
James SCIOLI,James,SCIOLI,172.9517222919755
Robert MURRAY,Robert,MURRAY,178.66759579595117
Jay BARATTA,Jay,BARATTA,176.61147182420967
Francis MCCREARY,Francis,MCCREARY,192.25792939690004
Melvin KOST,Melvin,KOST,182.96678680168736
William ROLFSON,William,ROLFSON,177.78938020747597
Joe GRUBB,Joe,GRUBB,186.78294012179535
William JOHNS,William,JOHNS,170.20671468357227
Lonnie BRAUTIGAM,Lonnie,BRAUTIGAM,162.84809624455056
Edward RUIZ,Edward,RUIZ,185.72855066827313
Dennis FERREIRA,Dennis,FERREIRA,179.95071249635265
Aaron THURMAN,Aaron,THURMAN,170.90296330134345
James HUTCHINS,James,HUTCHINS,189.5206867611544
Victor PENNEY,Victor,PENNEY,188.82300304571373
Thomas GUTIERREZ,Thomas,GUTIERREZ,163.21292009220363
Isaac WU,Isaac,WU,176.5890746614475
Marcus PRICE,Marcus,PRICE,174.75630172049566
Malcolm SAIDEL,Malcolm,SAIDEL,181.05601679470607
Raymond MARSTON,Raymond,MARSTON,174.28478400726257
Hunter REBISZ,Hunter,REBISZ,179.18819914571205
Willard PEARCE,Willard,PEARCE,186.7843682410335
Milton SILKS,Milton,SILKS,176.80352252094127
Gabriel AARON,Gabriel,AARON,171.05413988673524
Shane LIPPS,Shane,LIPPS,192.58667352635328
Ed DAVIS,Ed,DAVIS,176.4079236463671
Henry FLAHERTY,Henry,FLAHERTY,201.8185365150105
Joseph SHIELDS,Joseph,SHIELDS,178.74708495766907
Gerald SIMONEAU,Gerald,SIMONEAU,185.96775401121602
Kenneth SUPPES,Kenneth,SUPPES,170.81800708642928
Dennis OLSON,Dennis,OLSON,185.55461395172216
Ethan RESENDIZ,Ethan,RESENDIZ,180.30258056247058
Phillip SIMMONS,Phillip,SIMMONS,176.16407963242543
Arthur KIRBY,Arthur,KIRBY,177.8681838316716
Richard VILLATORO,Richard,VILLATORO,175.94960189008398
Richard RAY,Richard,RAY,187.3554867333817
Robert VOGEL,Robert,VOGEL,176.28049280067728
Daniel SCIGLIANO,Daniel,SCIGLIANO,167.68601791493361
James MAYNARD,James,MAYNARD,183.27368073713512
James BOYD,James,BOYD,175.86156081634707
Michael METTLER,Michael,METTLER,177.0411678089419
Jose VANDERPOOL,Jose,VANDERPOOL,180.9226663123407
Ryan HICKS,Ryan,HICKS,170.55012242240656
Ethan KINSTLE,Ethan,KINSTLE,181.04769598271136
Bernard MOELLER,Bernard,MOELLER,168.82201560665055
Willie BOONE,Willie,BOONE,178.54837827167393
Patrick MARQUEZ,Patrick,MARQUEZ,174.10079971059665
Scott SARIS,Scott,SARIS,169.5006572161688
George ALLEN,George,ALLEN,192.6872563792977
Jimmie RYMER,Jimmie,RYMER,164.51094862591046
Frank BOJKO,Frank,BOJKO,186.26284924232115
Christopher ERICKSON,Christopher,ERICKSON,179.49737674747377
Eugene SINK,Eugene,SINK,170.1339090811353
Joseph TALLMAN,Joseph,TALLMAN,174.81680900199288
Robert JETER,Robert,JETER,170.42101183435778
Gary GORDON,Gary,GORDON,173.60777758630817
John BUCKNER,John,BUCKNER,158.62046868671428
Andrew WADE,Andrew,WADE,178.39666425544456
David SNODGRASS,David,SNODGRASS,175.8663998474228
Clarence PRYOR,Clarence,PRYOR,181.57304743815823
Willie PATE,Willie,PATE,189.30394264291348
Peter TREASE,Peter,TREASE,178.90834144876868
David ERIC,David,ERIC,174.57829898495785
Carl REECE,Carl,REECE,172.13066446663208
Harold PETRO,Harold,PETRO,181.92188504522858
Norman GAINEY,Norman,GAINEY,161.9437188464108
Joseph CASSAR,Joseph,CASSAR,187.47669563003552
David LIPSCOMB,David,LIPSCOMB,178.13645980875225
Irving SABRA,Irving,SABRA,182.68798000040766
Andrew WILLIAMS,Andrew,WILLIAMS,178.8763505908732
Jess PALAFOX,Jess,PALAFOX,172.82725619250243
Kory JENSEN,Kory,JENSEN,174.15603470299848
Lyman BRITTON,Lyman,BRITTON,183.4994726344931
Manuel OBREMSKI,Manuel,OBREMSKI,173.36479930338248
Jessie TARNOFF,Jessie,TARNOFF,176.49660528845556
John VICICH,John,VICICH,178.45991139479983
Harold BRADLEY,Harold,BRADLEY,179.90555999244648
Jedediah SOCHA,Jedediah,SOCHA,195.12097152954072
Owen COLBECK,Owen,COLBECK,187.46264627978468
Melvin REYNOLDS,Melvin,REYNOLDS,173.26470188535754
Edwin LAMBERT,Edwin,LAMBERT,176.27613876878283
William CROWE,William,CROWE,183.02976787451504
David EISIMINGER,David,EISIMINGER,189.0402078030119
David BEVENS,David,BEVENS,183.56169439869697
Joel JONES,Joel,JONES,179.36028939136094
Tyler BUI,Tyler,BUI,167.58533118742852
Benton DAVIS,Benton,DAVIS,181.47595502629986
Ron RIDDLE,Ron,RIDDLE,179.82590322976688
Dale DZIURA,Dale,DZIURA,177.7979644022618
Micheal OHARA,Micheal,OHARA,172.70236365836863
Charles SHELTON,Charles,SHELTON,176.73937206630043
Brian BUSCEMI,Brian,BUSCEMI,184.6114368610783
John TAISEY,John,TAISEY,183.1263699617418
Robert CANTRELL,Robert,CANTRELL,176.5454453612958
Harold NIELSEN,Harold,NIELSEN,190.09294496781138
Louis JOHNSTON,Louis,JOHNSTON,182.15390652818908
Paul STEEL,Paul,STEEL,185.73896398655106
Harry CONWAY,Harry,CONWAY,186.65348368704585
Henry GUILLOT,Henry,GUILLOT,169.71570700491398
James MARTINEZ,James,MARTINEZ,169.46497591212653
Jimmie ALBIN,Jimmie,ALBIN,167.6639861452825
William CONRAD,William,CONRAD,169.21060019534517
James VIGIL,James,VIGIL,190.27031393175912
Charles BORK,Charles,BORK,162.94709673598004
John COBLE,John,COBLE,177.4331585211706
Michael MANGUM,Michael,MANGUM,174.95302588735106
Anthony SPAULDING,Anthony,SPAULDING,175.2968708020535
Justin BEDELL,Justin,BEDELL,196.52728342845816
William MORALES,William,MORALES,172.844157907782
James CUTTER,James,CUTTER,176.51904437153442
Benjamin CHAN,Benjamin,CHAN,175.60686305233276
Juan ANGELES,Juan,ANGELES,183.80531565027908
George HINOJOSA,George,HINOJOSA,173.90783577499346
Cohen MONDAY,Cohen,MONDAY,169.96500326198748
Henry THOMAS,Henry,THOMAS,179.19298139557807
Heath KNAPKE,Heath,KNAPKE,184.48415612639033
